timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736372037047,898,delete_character,200,OK,Thread Group 1-633,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/86,898,0,0
1736372037047,899,delete_character,200,OK,Thread Group 1-627,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/32,899,0,0
1736372037047,899,delete_character,200,OK,Thread Group 1-625,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/91,899,0,0
1736372037047,899,delete_character,200,OK,Thread Group 1-626,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/78,899,0,0
1736372037047,899,get_character/id,200,OK,Thread Group 1-127,text,true,,265,162,1000,1000,http://10.0.107.201:3001/character/4,899,0,0
1736372037047,899,delete_character,200,OK,Thread Group 1-634,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/74,899,0,0
1736372037047,899,get_character/id,200,OK,Thread Group 1-5,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/20,899,0,0
1736372037047,899,delete_character,200,OK,Thread Group 1-637,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/98,899,0,0
1736372037047,899,delete_character,200,OK,Thread Group 1-629,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/62,899,0,0
1736372037060,886,delete_character,200,OK,Thread Group 1-631,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/12,886,0,0
1736372037060,886,delete_character,200,OK,Thread Group 1-635,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/61,886,0,0
1736372037072,874,get_character/id,200,OK,Thread Group 1-16,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/84,874,0,0
1736372037060,886,delete_character,200,OK,Thread Group 1-638,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/21,886,0,0
1736372037072,874,get_character/id,200,OK,Thread Group 1-71,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/56,874,0,0
